gene,log2fc,pval,padj
UCKL1,-0.19877524737963537,0.6498732705294104,1.0
FAM208B,-0.1045859525837447,0.6451864091052999,1.0
C21orf58,-0.19949701466798198,0.4201938653405663,1.0
PLEKHH3,-0.1566330807281413,0.6940171816000651,1.0
IGFBPL1,-0.1852996962963367,0.6948748259844821,1.0
POLRMT,-0.18931691523101568,0.7422574813036904,1.0
WIPI1,-0.13113527877006614,0.7418131864411694,1.0
MSL2,-0.14112806059293082,0.7411156145928124,1.0
DUSP23,-0.1651631748156004,0.7405575079357876,1.0
BCL11A,-0.1957244031786104,0.7403982790427235,1.0
PLK3,-0.3362343441864293,0.7378352353083855,1.0
TPRN,-0.12191147095498867,0.7423389223873649,1.0
SLC25A37,-0.16416449835807434,0.7363646760531035,1.0
NEDD9,-0.19583442648806093,0.7313392115624842,1.0
TP53BP2,-0.15273511836420695,0.7300858007355404,1.0
WARS,0.16425966761175825,0.7294351050446151,1.0
RRM1,-0.13023304311227968,0.7286932486276907,1.0
DNAJB1,-0.10800437143722341,0.7283275169265769,1.0
HSDL2,-0.12851841791597352,0.7272880600150402,1.0
ZIC3,-0.10021622157465937,0.7339871699613578,1.0
PGAP2,-0.2453156485738166,0.7434328111557107,1.0
FOXP1,0.13317447523904058,0.7448471199143571,1.0
DHRS7B,-0.16681923045603408,0.745980685882232,1.0
BCCIP,0.10519639309551154,0.7690008733235938,1.0
UBE2J2,-0.1023201584447645,0.7665526287597136,1.0
RPS6KB2,-0.1639996035820559,0.7657263095269357,1.0
DDX39A,-0.13031345060481647,0.7656108237785448,1.0
FEN1,-0.2993718297507111,0.7649824332775037,1.0
CLASRP,-0.10075346370943761,0.7647255027179732,1.0
NFKBIB,0.2011311354650589,0.7636621748526093,1.0
SOX8,-0.14976955478648435,0.7628329527452404,1.0
IFT57,-0.11168176645495476,0.7610216473710559,1.0
UBE2D4,-0.10473186867317352,0.7602469092468533,1.0
PAN3,-0.12637021457005249,0.758151501315978,1.0
SLC9B2,-0.2211501653237038,0.7535890876330961,1.0
LRP8,-0.10931784928331223,0.7490985695247814,1.0
HSPA1A,-0.14639814246045457,0.7488283045913655,1.0
NEK6,-0.19504248170361205,0.7482924918613072,1.0
ALDH7A1,-0.1039907115038119,0.7257078815788569,1.0
LYPD1,-0.12282005056715395,0.7255292873603865,1.0
KIF20B,-0.1989779831214662,0.724449790767645,1.0
CPLX2,-0.21494715793630625,0.7241291843667235,1.0
ZNF598,-0.10242930750967982,0.7054995301613944,1.0
UHRF2,0.1556114587956623,0.7051338238185285,1.0
MFN1,-0.12488672916901455,0.704600902660478,1.0
HMGB2,-0.18378281632400295,0.7039509618202268,1.0
FTSJ3,-0.1489435467461795,0.7024553378596612,1.0
CARD19,-0.11827396515874211,0.7015296501885744,1.0
CERK,-0.12628395519141922,0.7010574759358765,1.0
MAGT1,-0.13087524659716276,0.7006148056562505,1.0
PTGFRN,-0.1166528128689337,0.6993535824700888,1.0
LEMD2,-0.10444446850852795,0.6982075737438895,1.0
CCNDBP1,-0.11772862137596007,0.6981789874200068,1.0
PLEKHM2,-0.15198701010137183,0.6971753054782945,1.0
SLC25A38,-0.23505449277067703,0.6963839280781474,1.0
MAD2L1,-0.35801294014059626,0.6953887227444469,1.0
MCPH1,-0.18859309296146898,0.6951062419322214,1.0
LRRC24,-0.1188504941654358,0.7057083471554999,1.0
SEC24B,0.14316864837782273,0.694721660890464,1.0
ZYX,-0.11671825884477238,0.7063277760022804,1.0
BBS7,-0.12538946329839518,0.7067101196551357,1.0
SEC23IP,-0.10422677748569864,0.7235948298456082,1.0
C5orf15,-0.13558005199443368,0.7230047883307194,1.0
BRCC3,-0.12346155191234542,0.7219683194979292,1.0
NUP50,-0.1420741064564266,0.7201857977685296,1.0
EIF4ENIF1,-0.12055537677740102,0.7194767104978601,1.0
ATAD3A,-0.24931133477570988,0.7181660645828134,1.0
POMGNT1,-0.10181018035294676,0.717802760572132,1.0
AC008267.5,-0.13473904513687662,0.717235735718798,1.0
FLRT3,-0.15334812994974145,0.7163603490228019,1.0
C11orf71,0.14069130847639588,0.716156806204709,1.0
SCO1,-0.12339074710085729,0.7155146720530334,1.0
UBL7-AS1,-0.12562073978689625,0.7146310779180323,1.0
FBXW2,0.1542427098469641,0.712393081647392,1.0
ZNF276,-0.21527866619938552,0.7105900244311469,1.0
RXRA,-0.11234665256597687,0.7096849169828271,1.0
NECTIN3,-0.23789935617426017,0.7064889272676012,1.0
TLNRD1,0.13077971522674714,0.4189866791759824,1.0
RNF216,-0.14019411673213633,0.4184683557781279,1.0
FAM160A2,-0.2603841789457535,0.41821854707418277,1.0
POLR3D,0.2165642474621312,0.2696959325545065,1.0
FRMD4A,0.1668138911015391,0.26963488869795915,1.0
DPCD,-0.16330980919168936,0.2691144714104963,1.0
NSMCE2,-0.16460470906108693,0.26897966243463967,1.0
RAMMET,-0.10795832480200229,0.26890387455016146,1.0
SPATA6,-0.15406464126126318,0.2687895342666738,1.0
AGBL5,0.1538760467626794,0.2701330263697783,1.0
FNDC3B,-0.1251622152708909,0.26848006919495876,1.0
ZBTB24,0.12653745324118315,0.26790676547998893,1.0
CENPF,-0.16968997778201356,0.26760255022893853,1.0
KIAA0586,0.15736776548606946,0.2667506755528526,1.0
RGMB,-0.11405112869167455,0.26651849628361135,1.0
NT5M,-0.11277920881838677,0.26612306046881135,1.0
ADSS,0.12003340593384193,0.2658495601701927,1.0
ARMC8,0.1265842255018117,0.2682877912899191,1.0
LDAH,-0.2548078613505762,0.27081990707643994,1.0
WDTC1,0.2022181325666672,0.2715166766365409,1.0
SYT4,0.1989358579799354,0.2722930192697286,1.0
DVL1,0.12892732434819676,0.2756765780173469,1.0
MRPL37,-0.205351636625277,0.275272650481222,1.0
SELENOO,0.1520153777626958,0.27520390616577517,1.0
NDUFA7,-0.30913284870002755,0.2747540229178682,1.0
CCDC113,-0.10765988152000094,0.2745930302463279,1.0
ARHGDIA,-0.13880230000599408,0.2745740620118447,1.0
FAM98A,0.11393925490179191,0.27417060890574674,1.0
SUPV3L1,0.10576306467625862,0.27408596365885884,1.0
UPF1,0.10178129233009914,0.2737653884318576,1.0
TLE4,0.1367715214301647,0.27369807921015954,1.0
ZNF577,0.10724506916521692,0.27365091672984265,1.0
VMP1,-0.11575025276583828,0.27337988177387995,1.0
MTA2,-0.30287470230997426,0.2732986957826555,1.0
C21orf91,0.11979282635777944,0.2727839262892444,1.0
ELK1,0.10153715819497267,0.2723381669168079,1.0
GLDC,-0.19000377728921558,0.26581771266507814,1.0
POLR2M,0.10864371400003714,0.27572376790736564,1.0
GPR19,0.16100739050594504,0.2655297561543577,1.0
SP8,-0.1897495251393848,0.26534346447156665,1.0
DIXDC1,0.10410822704141376,0.26014970560256856,1.0
HELZ,-0.12933678074637744,0.26004208881803975,1.0
KRCC1,-0.18666079120660362,0.2598549225261953,1.0
WWC3,0.13311014309619362,0.25983637033790963,1.0
MAPK1IP1L,-0.13816630748709335,0.2597811780575694,1.0
FAM228B,0.1843595188382452,0.2592760894469255,1.0
PTX3,0.18450205668530195,0.26035073293396693,1.0
GPATCH2,0.12095442531045941,0.25920382797064434,1.0
TIMM22,-0.14082627401052572,0.2585016054489222,1.0
LANCL2,0.13870749257487436,0.25773309859520044,1.0
PSMF1,0.11388957732540206,0.2576014669654829,1.0
ZNF841,0.25885283250813185,0.25738190806293626,1.0
PPOX,0.1245139577649299,0.2573656463000349,1.0
TRUB1,0.18916894961050224,0.2561127753936381,1.0
ARHGAP33,0.11309772612352731,0.2589008008987561,1.0
TWISTNB,-0.20091586403147654,0.2603581572480568,1.0
TMUB1,-0.147425229488781,0.2606245429435483,1.0
MACROD1,0.1816587526888147,0.2609559758219313,1.0
CDIP1,0.10957111581084678,0.26516717729309125,1.0
BRI3BP,0.13073917534595747,0.2641000852125339,1.0
KAT5,0.1025768931356903,0.2639631530207427,1.0
KCTD2,0.10202158143781626,0.26389940328885064,1.0
GRINA,0.10387066141185919,0.2638264537847743,1.0
AMN1,0.1534863551181438,0.2636666310598763,1.0
OXLD1,-0.3059953302785585,0.26334731201075695,1.0
DAB1,0.14130016617721664,0.26310003556787454,1.0
SBF1,0.1485797401147897,0.26288920576843844,1.0
DHDDS,-0.1430105606439891,0.2626810395801043,1.0
RAP1GDS1,0.14826439768404898,0.2624906397066684,1.0
CDK9,0.10405236881812074,0.26212481573836754,1.0
PNPLA3,-0.15122615647686222,0.2617151558918685,1.0
GMEB1,0.1981945903700475,0.26157576558295825,1.0
POLR1E,0.1301576701088063,0.26134230414198845,1.0
SOCS5,0.12076728497913436,0.2655143711518102,1.0
PIGC,0.12988787423878256,0.2760165537295802,1.0
BAG4,0.14699247609073662,0.2765760701732154,1.0
SPINDOC,-0.2035765037367696,0.27678296570381716,1.0
PIBF1,0.10617279406784741,0.29114633056432626,1.0
PPP6R1,-0.2246983780026639,0.29110367232790546,1.0
HDHD5,-0.22747042087773606,0.28976473311800915,1.0
LINC01184,0.1927495811684654,0.2890398315272378,1.0
PRMT7,0.1923583892925822,0.28901026327261237,1.0
SPTSSA,-0.11845322836493843,0.2889285073753217,1.0
ZNF143,-0.20185752951389513,0.29169493037239524,1.0
UFD1,-0.11808053389626316,0.2886703988219571,1.0
EMC9,-0.27473185323211746,0.2879588220649037,1.0
NEK3,-0.167804598145064,0.287566473072817,1.0
EPS8,-0.18162326031013937,0.2869013244367921,1.0
ZNF668,0.10320885376220135,0.2867984111122155,1.0
RASSF1,0.12042761321686246,0.2867621831480578,1.0
DTD2,-0.21152029560313101,0.28621520403247885,1.0
GBA2,-0.28916815380446037,0.2879827635693112,1.0
SNX17,-0.11637857603418755,0.29179976877268393,1.0
LTN1,0.12303071707592095,0.29207571814839417,1.0
NUP153,0.10411614873205988,0.2923535168095177,1.0
SLC35B1,0.11028620831540803,0.2964995094174172,1.0
AC003681.1,0.2286714458779735,0.2963223616596926,1.0
JUP,0.11048739922594386,0.296078773239262,1.0
R3HDM1,-0.11144807428767933,0.2952318347956101,1.0
AKAP10,0.11364308544196255,0.29486790368932136,1.0
METTL18,-0.21676175871281878,0.2944407382234175,1.0
UBR2,0.12220815852676803,0.2943668906172885,1.0
MMS22L,-0.22205357820073646,0.29433708525241103,1.0
TMEM19,0.13701594597748956,0.29368792825430523,1.0
DERL2,-0.17721875026369815,0.2936804594888161,1.0
SAE1,-0.12633716603543466,0.2936515332447656,1.0
CENPU,-0.4222416486115901,0.29353219682228543,1.0
TAF9B,0.16715540417679975,0.29330492919584095,1.0
EFCAB14,-0.14675535214998048,0.2932158511674396,1.0
ADAM9,-0.3464980227870349,0.29291874720419,1.0
DNAJC10,0.1834546353887999,0.2861994502130887,1.0
USP46,-0.18610431010114992,0.28616762916095695,1.0
ALMS1,0.11290287483548189,0.28592761139242806,1.0
TP53INP1,-0.27864693884350533,0.28572013535411883,1.0
PACRGL,0.12775838640787995,0.27958255275205546,1.0
MRPL4,-0.14364542679568015,0.27956031107469237,1.0
INTS6L,0.12150627524780866,0.2793859610291243,1.0
ATP6V1E2,0.10215783278267354,0.27903094503844983,1.0
GPR180,-0.14940479041873633,0.2788124070318601,1.0
ORAI2,-0.1005641738575076,0.2787579895107932,1.0
BUB3,-0.11775994611980864,0.27862323658389604,1.0
GFER,-0.22176870509194613,0.27861514822221006,1.0
GADD45G,-0.29814221371520133,0.27860664888793113,1.0
DCBLD2,-0.160411184980362,0.2783678910783497,1.0
TRIT1,-0.20138356365020682,0.27827804240506204,1.0
LEPROTL1,-0.14770291013616843,0.2780350371898362,1.0
RUVBL2,0.12750861553219306,0.2774206136534074,1.0
BLVRA,-0.20631560003300176,0.2773921116632507,1.0
MRPL9,-0.16221699861265393,0.2772729087561868,1.0
CCNL2,-0.11331392044343558,0.279664840512178,1.0
MICU1,0.10387888247176885,0.2556413834835123,1.0
SLC35A5,-0.18275474618028076,0.2804983406569733,1.0
LARP4B,0.2148211592337652,0.2808010224358879,1.0
STK17A,-0.36774726941848934,0.2855679857284128,1.0
MAD1L1,0.15401611457856346,0.2853636282564549,1.0
ZFX,-0.19436805890933795,0.28519944192628555,1.0
RASA1,0.19550159734632633,0.2847792917638181,1.0
NOTCH2,-0.23405653216032807,0.28409442572660065,1.0
MOB2,0.15059614256241804,0.28391387526104683,1.0
IKZF4,0.1329094516507161,0.2838719428746377,1.0
PPP1R35,-0.19719212785468354,0.2838129240870496,1.0
MIR99AHG,-0.12822954591920566,0.28360767516212254,1.0
MCUR1,-0.19520639472378565,0.28344376743649524,1.0
LIN7A,-0.2816920180779954,0.2831454249330569,1.0
SELENON,-0.1539372505166079,0.28254236155610046,1.0
HECW1,0.20289273968349208,0.2822527879308332,1.0
ANP32A,-0.10354629601465937,0.2819271108404861,1.0
AC245595.1,0.11295375189683865,0.2817080873466826,1.0
TGIF2,-0.18324402316763733,0.28053992585205917,1.0
OPA3,-0.27944666936667595,0.25561521323363534,1.0
GUF1,0.20461197000543763,0.2555742929377116,1.0
OSER1-DT,0.12471942459287311,0.25541702581608816,1.0
FAM220A,0.1279112595211731,0.2288918823180055,1.0
CENPK,-0.1634485271409809,0.22885683358682424,1.0
RNF182,-0.1578872848048909,0.22844601620260846,1.0
CCDC138,-0.17173653276583511,0.2280981616141226,1.0
GLCCI1,0.14274467661274992,0.2280313393379898,1.0
NIPSNAP1,-0.12546722064920426,0.22761502776224116,1.0
BCL9,0.13357390385461354,0.22898340054885824,1.0
FOXP4,-0.31626796918914746,0.22758353658703284,1.0
PRKCSH,-0.12911860393136465,0.227079155863891,1.0
SSSCA1,0.14441693845389691,0.22687404570562553,1.0
LRPAP1,-0.1331452774399368,0.2268679169468702,1.0
CRABP2,-0.49177810787708176,0.22625498146209172,1.0
MEN1,0.10074463106161557,0.22619112154758514,1.0
QRSL1,-0.132790308368385,0.22612294418584056,1.0
TMEM69,0.11945620059507167,0.22739993578255335,1.0
LIAS,0.12391067179057447,0.22899580795431196,1.0
CYTH1,0.11717046213530469,0.22900788248173942,1.0
FUCA2,-0.2439139804867989,0.2290645612270162,1.0
C9orf40,-0.19278096701396752,0.23169919948671033,1.0
POLR3C,0.1951880009641931,0.23167672015507446,1.0
ERICH1,0.15389695867587305,0.23157670209557502,1.0
PIGBOS1,-0.11866208889827878,0.23105122318126486,1.0
MAGEA12,-0.12615544899412146,0.23090276750622143,1.0
PEX19,-0.1835960673181849,0.23064347410824318,1.0
ATF3,-0.5379252869890321,0.23062974099725286,1.0
DHX33,-0.13363254582103323,0.23035364458719776,1.0
NUP160,0.10563073693933922,0.2299526206892859,1.0
ESRRA,-0.29641451576174127,0.22982796517596704,1.0
LRRC42,-0.25905246310590657,0.22953529479846008,1.0
PDE6D,0.1293706422645451,0.22925049827596444,1.0
XPOT,-0.1782691741256115,0.22912382858595276,1.0
OGFRL1,-0.250088271183992,0.22909135556210566,1.0
CENPE,0.12492533510943926,0.22906699085699955,1.0
MLF1,0.11714198602169357,0.22589247056727446,1.0
CLVS1,-0.31080418234938056,0.2257940281218029,1.0
ARL4D,-0.24201197141030367,0.22574360620365114,1.0
XRCC4,-0.1355185943925279,0.22567610371397107,1.0
HMGN2,-0.1640540867092728,0.22127578833480163,1.0
BX890604.1,0.12299467021709143,0.22091227538605818,1.0
SORD,-0.26235653867325315,0.22077100577941638,1.0
TFIP11,0.10809553334731037,0.22074243277744876,1.0
DNAJC15,0.14734465359298965,0.2204533331081715,1.0
TSHZ1,0.21252776175412813,0.2201382448507272,1.0
KIAA0319L,0.13290567505635753,0.22009193618081446,1.0
THOC7,-0.11293780333016712,0.2200618810812058,1.0
CHSY1,0.12635373376567038,0.21991442194745714,1.0
GLTP,-0.19054345117831328,0.21985243543857552,1.0
TRMT13,0.10358587531388119,0.2196984869059324,1.0
TSPAN4,0.17312880551338106,0.21964806924370373,1.0
ATP11A,-0.1249517713518995,0.21944386237463176,1.0
STK11,0.13457173454862392,0.2191305597971529,1.0
C5orf30,-0.24294335903490483,0.2190809702997569,1.0
ZKSCAN2,0.17043184174213755,0.22158686283679274,1.0
TRRAP,0.13343141702265893,0.23286678917121617,1.0
SLC35C2,0.10028202643991002,0.2219727392459947,1.0
VCP,-0.10965436860337935,0.223022081900242,1.0
ETHE1,-0.250458345719871,0.22563939953981307,1.0
PSMG2,-0.14499209706863547,0.22555411560436348,1.0
CDC42BPB,0.139668571246499,0.22529982537755644,1.0
SART1,0.10653977515962287,0.2249700814886999,1.0
LINC01315,0.1027447773956145,0.2248916882409837,1.0
MAGOHB,-0.21048227994212465,0.2248874919584751,1.0
TTC4,0.12678901658497033,0.22436921477197536,1.0
CEP44,0.10874234077102574,0.22422635973651683,1.0
PELI1,-0.15069804410818444,0.2240978666587558,1.0
COMTD1,0.29175956659191593,0.22404958280575205,1.0
MRPL23,-0.21526797488289517,0.22347829879838427,1.0
SPICE1,-0.21272907969445676,0.22336082529869994,1.0
EIF2B4,0.13104333171593652,0.2232105912733564,1.0
ENTPD6,0.13268035997997796,0.22316975886841095,1.0
NEK5,0.21581685274731077,0.22305420600363512,1.0
MTF1,0.10522919968226363,0.22199226236031788,1.0
PLOD2,0.16448022442995658,0.296775282244625,1.0
SMG9,0.11095533167729421,0.2333408825084673,1.0
GNA11,0.1129101066015663,0.2337495634082558,1.0
SLC35A4,0.1429338733164478,0.24952036121604926,1.0
C1orf123,-0.15903325505681276,0.24943107661583483,1.0
LRWD1,0.10611495088022505,0.24941083244970463,1.0
DHTKD1,-0.2527469691961648,0.24914984366429632,1.0
PSEN1,0.16577733874018818,0.24762251246021072,1.0
ABHD17B,-0.10798365134734711,0.24724786905353482,1.0
RNF138,0.11765397515864917,0.2498933799604004,1.0
TMEM18,-0.22327145264525683,0.24649100084084974,1.0
PITRM1,0.15330177748418938,0.24598306049372276,1.0
RPUSD4,0.2035025135712587,0.24586278949506224,1.0
HADH,-0.1871166723307509,0.2458411242306608,1.0
ETFRF1,-0.14188298036438884,0.24556511759252989,1.0
ZCCHC3,-0.1559780739781358,0.2445944155070019,1.0
CCNH,0.11210769829901224,0.24426107581901713,1.0
RUNDC1,0.1050105996703592,0.24606328255475063,1.0
BDH2,-0.26308297762273947,0.25046832444575723,1.0
RGP1,-0.19575761715269113,0.25120919381746504,1.0
REST,-0.1496812978087373,0.2513662951303004,1.0
NUDT16,-0.13633824257114346,0.2553204080792814,1.0
SNCB,-0.3497724844250736,0.2552658026638516,1.0
FAM234A,-0.2462201366891592,0.2548399992461008,1.0
HOMER3,0.17249736326577159,0.25478428752894144,1.0
RIMS4,0.22641210984747406,0.25459088634181426,1.0
CRIP2,0.11740498836658131,0.25454282700122643,1.0
C9orf85,-0.2556200668375874,0.2544301903965844,1.0
CTPS1,-0.19161523750776777,0.25424027800748256,1.0
CMTR1,-0.36127648853445127,0.2542360327564094,1.0
CCDC136,0.1035704265221915,0.25346115025726323,1.0
EIF2B1,-0.22777130308895344,0.25337811272856525,1.0
ZNF35,-0.24652099807576255,0.25305260784891553,1.0
KDM6B,0.10261301965049208,0.252927606434326,1.0
LYST,0.14601662522988357,0.2520258184874349,1.0
PDE10A,-0.17993239188645793,0.2516804900093303,1.0
GRPEL2,0.23820666453215722,0.24408501047573594,1.0
CCDC137,-0.201545916259112,0.24389029954148905,1.0
ZNF273,-0.18023889103838098,0.2437822406527691,1.0
FIGNL1,-0.16625479257429188,0.24366652030679647,1.0
ARFIP1,-0.1825371194276073,0.23797716454492981,1.0
UBE2E2,0.1444520528511879,0.23784998827016635,1.0
GTPBP3,0.1338046627683993,0.23755930376038448,1.0
CINP,-0.18926190505982765,0.23703244600063667,1.0
KALRN,0.10768507750430745,0.23690917189464744,1.0
DENND1B,-0.28801857077170734,0.23652587986685478,1.0
IFT81,-0.145114781941459,0.23622522204842256,1.0
CEMIP2,-0.1049079537649027,0.23601802705960054,1.0
SLC12A6,0.16112241768974878,0.235586535444257,1.0
SAR1B,-0.1357248665871359,0.23554574868051803,1.0
REPS1,-0.2106404808691451,0.23495762516848528,1.0
NXN,-0.26645085121652223,0.23431032855720965,1.0
MEF2D,0.12352961168933696,0.2341257924359037,1.0
RRP1,-0.18464459165424696,0.23411733260775805,1.0
OSTM1,0.20117046114900727,0.23411614892040644,1.0
AIMP2,0.13924961590570328,0.23806962160411205,1.0
INO80C,-0.11018531422781352,0.23359052459155683,1.0
COL4A1,-0.2811863542549058,0.23839883723237695,1.0
SSTR2,-0.4674908778795806,0.2386097410976439,1.0
LYSMD3,0.2738035605028273,0.24330143447977792,1.0
MPZL1,0.12310106065186521,0.24277230246825288,1.0
C18orf25,0.11007671116260331,0.24236712132005067,1.0
NFRKB,0.2702043151318798,0.24217174885101866,1.0
RANGAP1,0.1154537289061972,0.24206757502454113,1.0
DMAC2,-0.21940693429899505,0.24123511722527322,1.0
RNASET2,0.11168313715312261,0.24057397085892052,1.0
TM9SF4,0.10229287141781795,0.24026303990258757,1.0
ZNF584,0.11012528733387361,0.2400060766666232,1.0
PIGX,0.1353405085055076,0.23965240194230786,1.0
ALG3,-0.27847225811746146,0.2395468561470893,1.0
SENP1,0.1893229453164298,0.23945146958284713,1.0
HEXDC,0.10051762117817775,0.23937035845728638,1.0
CCDC18,-0.32347818059077893,0.23933620350057916,1.0
METTL16,-0.1812847859494704,0.2392433654131926,1.0
CRIM1,-0.40293027137633297,0.2384683233669943,1.0
STT3A,0.17552297010521034,0.21845536785081165,1.0
ATG10,0.19731472790097015,0.2975424739759229,1.0
POLL,0.13330576328635413,0.29809239987818037,1.0
GSE1,-0.13635543281054885,0.38021728348555056,1.0
NTPCR,-0.13521984248820718,0.3802170081970811,1.0
TBC1D17,0.10017579491075645,0.37813403473863394,1.0
ATPAF1,-0.16762348962793627,0.3779638159696806,1.0
MBTPS2,0.16952412307630205,0.37786066065047286,1.0
NUP98,-0.178132283819032,0.3774896433832848,1.0
CIB1,-0.14597783671217135,0.3812330654731544,1.0
UCK1,-0.18305494925494692,0.37726982917869567,1.0
TUBGCP5,-0.20939312896957496,0.37658676973844213,1.0
ATG4B,0.1553946554991108,0.376493478346267,1.0
NUBPL,0.2800175621038199,0.3757530150901536,1.0
RHOT1,-0.10882445193731716,0.37471666679550525,1.0
FAF1,-0.16041456789665487,0.3747092615962374,1.0
ARL8B,0.13582996369246358,0.374138044655264,1.0
ABL1,-0.12228321249758434,0.37706541377938385,1.0
TOX3,-0.10127547526531006,0.38141928631727895,1.0
NVL,-0.16059557307983252,0.381427538435778,1.0
PLCE1,-0.22752914772388744,0.38261199800110884,1.0
NAB1,-0.13453966672260131,0.38940412499820865,1.0
DHX30,-0.10252570866710686,0.38937718586128794,1.0
HBP1,-0.15265307471456846,0.38742323078097607,1.0
HSPB11,-0.17307473545958796,0.38735522249439286,1.0
SOX9,-0.14882101272087056,0.38689484683424347,1.0
DBP,-0.12022308619822386,0.38645582181662497,1.0
WDR3,-0.10804182666121598,0.38601686506155897,1.0
RNASEK,0.11999072395612576,0.38566918223565816,1.0
ARHGEF40,-0.1332729830193773,0.3856153827438492,1.0
KNSTRN,-0.20365540126452242,0.38507005701024655,1.0
FBXO7,0.15675237694650135,0.38480361288292086,1.0
RNF220,0.13344436405391225,0.38390677821436947,1.0
C12orf65,-0.1262067932761557,0.38323826367914043,1.0
CEP162,-0.13179438167429058,0.382937230296005,1.0
NAV2,0.20657860279796125,0.38276702211719016,1.0
XAB2,-0.12350645802425775,0.37393997372481935,1.0
SRPRB,0.12848739170804513,0.3907365979670303,1.0
CCDC22,-0.14542011270947564,0.3737652825412418,1.0
NCAPH2,-0.2224658092410139,0.37208534238813684,1.0
SESN3,-0.1369070158942528,0.3632905060852833,1.0
RRS1,-0.19825353771634502,0.36294641699982527,1.0
MAP2K6,-0.10846970139613998,0.36286936445509604,1.0
N6AMT1,-0.2568342537252164,0.36266590183979636,1.0
PTPRG,-0.2262791469777321,0.3623958688802767,1.0
TRMT10C,-0.1469219289551804,0.3620017501919777,1.0
PCAT7,0.14285313194801308,0.363413143254546,1.0
DGKH,0.16049957819405414,0.3615087952194824,1.0
DPY19L3,-0.18968968080865478,0.3613016678047982,1.0
CCDC181,-0.12788954131661567,0.3609974335883895,1.0
VPS13A,-0.13470785125904516,0.36074551341869165,1.0
GPS1,-0.11743813275905146,0.3604925235347968,1.0
ZNF595,0.12490778213869635,0.3600571998708011,1.0
PGM2,-0.1240407079534247,0.35945892769599436,1.0
CA12,-0.17636139029982578,0.36149272616262607,1.0
C6orf136,0.12189966961081966,0.36446275450022125,1.0
ELMO2,0.13085402380661693,0.36493970261876774,1.0
XPO6,-0.16588275281387022,0.3649910633390075,1.0
RASSF8,-0.2051551524406623,0.37190480157991673,1.0
ANKHD1,-0.260421528122182,0.37161061506322673,1.0
RELA,-0.2555290055406698,0.3709485578137953,1.0
UTP11,-0.10755988008147788,0.3708907832628144,1.0
NCBP1,0.11799548046268571,0.3700549526155392,1.0
EFTUD2,-0.1684414612035081,0.3696803298368704,1.0
PDE9A,-0.1857745968188258,0.36927096037242274,1.0
USF3,0.10188229086039491,0.3692237082613601,1.0
TECPR1,-0.23242462218823956,0.3690135869561434,1.0
ADCY6,0.16350073009582733,0.3680597655064777,1.0
NEDD1,-0.33113938033634005,0.36797363469553995,1.0
CHST11,0.12961258332983494,0.3675287489371386,1.0
APBA2,-0.14019431306917107,0.3668393187339865,1.0
CBL,0.15167044841842325,0.36673325055769634,1.0
CTNNBIP1,-0.12773860650651137,0.36633766055152855,1.0
TTC13,0.1237587944944396,0.37243688082185855,1.0
NUP62,-0.11039912315176648,0.3909876925830928,1.0
MCOLN1,0.17885239231514838,0.39098977070929863,1.0
KIF27,0.1429190871612982,0.3910239144299257,1.0
KCMF1,-0.12325507600678942,0.4128230460986007,1.0
MGME1,-0.21591799011959667,0.41254295734471674,1.0
TADA2B,0.13605487379395198,0.41247250260697044,1.0
BUD23,-0.11799762360800203,0.4124087888246182,1.0
PEAK1,-0.18640663634458665,0.41228068542453183,1.0
SUPT3H,0.23035553005398146,0.4119188822085793,1.0
ELAC2,-0.307831229170322,0.41287395338409266,1.0
DGCR8,-0.18378672395867346,0.4114430305874214,1.0
CCNK,-0.131511028260747,0.41029714925717337,1.0
ZNF581,-0.18276775266597123,0.41022334101680996,1.0
TMEM67,-0.24024730982932319,0.4101381511735223,1.0
MTFR1,-0.18656149583363435,0.4099894352292967,1.0
COMMD8,0.1353257479476926,0.4098094071567071,1.0
PTAR1,-0.10198928387507844,0.40939604969560817,1.0
SMC6,0.1240313762976859,0.41074517530625965,1.0
SMURF2,-0.18422976125374357,0.41288802945404224,1.0
NPM3,-0.21377896378797967,0.41290877052744723,1.0
E2F6,-0.1583997048613417,0.4129129870257255,1.0
RNF26,-0.21442180693130508,0.41820109502209535,1.0
SLC27A5,-0.12628898485861528,0.41810533756160995,1.0
RBM10,-0.18181880234408787,0.41651992571468355,1.0
GPR108,-0.315989593373343,0.41630769350812485,1.0
SLC25A44,0.10773486385334374,0.41599385082688123,1.0
ADSL,-0.21805805741111461,0.415855023060085,1.0
LRRC1,-0.3115682662184933,0.4156074053426662,1.0
WRAP53,-0.261339104647512,0.41559089577949193,1.0
ADGRV1,0.18523430640933203,0.41539113714352993,1.0
FAIM2,0.13493351097667095,0.41526129056082617,1.0
ZNF561,-0.3252701549032655,0.4148262332969084,1.0
NR2F6,-0.1700809501687599,0.41473370911178886,1.0
MFAP1,-0.1235031901205369,0.4145369379900486,1.0
PRRT2,-0.1024619422420533,0.4132561430056189,1.0
MUS81,0.11458332053149212,0.41297404220132483,1.0
RBM28,-0.15860590393560026,0.4093610382124524,1.0
MRPS2,-0.13105063998174749,0.4093303570241548,1.0
BIRC2,0.11300699539312165,0.40824504525933114,1.0
ZNF227,0.15066736507343403,0.40749559752144116,1.0
RRP36,-0.12035036246160802,0.3979931031336074,1.0
